SMILES,SMILES_state,NLL
O=C(CCc1ccc(O)c(O)c1)OCc1ccccc1,1,19.89
CCNC(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,1,24.6
O=C(NC1CC1)c1ccc2ccccc2c1,1,17.99
c1ccc2c(c1)c1c(c3ccccc32)OC(c2ccc(CN3CCCCC3)cc2)CO1,1,32.74
Cc1nccn1-c1ncsc1N1CCN(C(=S)NCc2cccnc2)CC1,1,31.35
COC(=O)N=c1[nH]nc(CCCCc2n[nH]c(=NC(=O)Cc3cccc(OC(F)(F)F)c3)s2)s1,1,27.15
O=C(NC1CCC(O)CC1)c1ccc(C(F)(F)F)cc1,1,21.06
CCNC(=O)C1=C(C[n+]2cccc(C(F)(F)F)c2)CSC2C(NC(=O)C(C)[n+]3csc(=N)[nH]3)C(=O)N12,1,42.5
CCOc1ccccc1OCC(O)CNCc1ccc(C)cc1,1,24.82
Cc1ccc(C(=O)NC2(c3ccccc3)CC2)cc1-c1cc(C)c(-n2nnnc2C)cn1,1,36.6
O=[N+]([O-])c1ccc(-c2cc(-c3ccccc3)n(-c3ccc(-c4nc5ccc(Cl)cc5s4)c(Cl)c3)n2)o1,1,38.34
CC(=O)N(c1ccccc1)c1nnc(SCc2ccccn2)n1-c1ccccc1,1,33.36
CCCS(=O)(=O)c1ccc2[nH]c(Oc3ccc(-c4cocn4)cc3)nc2c1,1,36.34
COc1cccnc1N(CC(=O)Nc1ccc2c(c1)OCO2)S(C)(=O)=O,1,29.8
O=C(NCCCCN=c1cc[nH]c2cc(Cl)ccc12)c1ccc(OCc2ccccc2)cc1,1,23.11
COc1cccc(C(O)NCC(=O)NCC(NC(=O)Cc2ccccc2)C(=O)NCC(=O)NCC#N)c1,1,47.5
O=c1oc2ccccc2c(Cl)c1C=NN=c1cc[nH]c2cc(Cl)ccc12,1,24.36
COc1cc(OC)cc(-c2nnc3c(n2)CCC2C3CC=C3CC(=O)C=CC32C)c1,1,36.64
ON=C(O)CCCCCCc1csc(-c2ccc(C(F)(F)F)cc2)n1,1,22.03
O=C(Nc1ccc(OC2CCN(Cc3ccc4c(c3)OCO4)CC2)c(Cl)c1)c1ccncc1,1,25.0
CCCCCCCCCCCC(=O)OC(c1ccccc1)C1CCCC1=O,1,28.64
CCNC(=O)C1OC(n2cnc3c(=N)[nH]c(=NN=C(C)C)[nH]c32)C(O)C1O,1,23.66
CCOC(=O)CN(CC)C(=O)c1ccco1,1,27.74
CC(C)c1nc2ccc(-c3ccc(C(N)=O)cc3)cc2n1-c1ccc(C(=O)c2nccn2C)cc1,1,37.66
Fc1cc(-c2ccc3c(cnc4nc(C(F)(F)F)cn43)c2)ccn1,1,32.49
CCc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,1,17.1
Cc1cc(C(=O)N(Cc2ccccc2Cl)CC2CCOCC2)on1,1,30.09
Cc1ccc(NC(=O)Cn2c(=O)n(CC3CCCO3)c(=O)c3cccnc32)cc1S(=O)(=O)N(C)C,1,31.0
COc1ccccc1N(CC(=O)Nc1ccc(C#N)cc1)S(=O)(=O)c1ccc(F)cc1,1,26.78
C=C(C)c1cc(C)cc(=O)o1,1,23.43
COc1ccccc1NC(=O)c1cnc(SC)cc1-c1ccccc1,1,26.48
Cc1cc(N(C(=O)c2cccc(Cl)c2)C(C)c2ccc(Cl)cc2Cl)c(=O)[nH]c1C,1,38.3
C=CCNCCCCCCCCC#Cc1csc(=N)[nH]1,1,29.84
Fc1ccc(NCCCN2CCN(CCCN=c3cc[nH]c4cc(Cl)ccc34)CC2)cc1F,1,24.94
C=CC1CC2CC3C(C)(O)CCC(COC(C)=O)(C(O)C2=C)C13C,1,45.27
Fc1ccc2c(c1)CCn1ccnc1-2,1,20.89
Cc1cc(C)c(NC(=O)N(Cc2ccc(-c3cc(Cl)cc(C(=O)O)c3)cc2)C2CCCCCC2)c(C)c1,1,24.94
Cc1nc(=Nc2ccc(S(N)(=O)=O)cc2)[nH]c2ccc(Cl)cc12,1,24.84
CC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)Oc1ccc2oc(=O)ccc2c1,1,30.09
O=C(Cc1c(Cc2[nH]c(=S)[nH]c2O)nc(=S)n(-c2ccccc2)c1O)Nc1ccc(F)cc1,1,37.49
CCCCOC1CCN(c2cccc(F)c2)CC1CNC1CC1,1,34.1
Cc1ccc(S(=O)(=O)Oc2ccc(CC(NC(=O)OC3C4CC5CC(C4)CC3C5)C(=O)NCCOCCOCCN)cc2)cc1,1,35.74
O=C(CCc1nc2c3ccccc3nc(SCc3ccccc3F)n2c1O)NCc1cccs1,1,25.17
CC12SCC(C(=O)OCc3cccc(C(F)(F)F)c3)N1C(=O)C2CSc1ncccn1,1,34.07
FC(F)(F)c1cnc2cc(C(F)(F)F)ccc2c1,1,24.12
Cc1nc2ccccc2c2[nH]cnc(=Nc3cccc(Br)c3)c12,1,24.14
CCN(CCO)C(=O)c1cn(C)c2c(F)cc(F)cc2c1=O,1,30.61
COc1ccc(S(=O)(=O)NCCC(=O)NC2CCCC2)c(OC)c1,1,27.84
COc1ccc(Cl)cc1C(=O)Nc1ccccc1OCCCNCc1ccccc1,1,29.49
CCOc1ccc(NC(=O)CCc2nnc(-c3nc(-c4ccc(Cl)cc4)cs3)n2-c2ccccc2F)cc1,1,38.3
Cn1c(Cc2ccccc2F)nnc1SCCC(=O)Nc1ccccc1,1,29.52
CC1(O)CC2=C(C(O)C1O)C1CC3=CCC4CC(=O)CCC4(C)C3C1OC2,1,44.58
CCC(=O)NCC(=O)Nc1ccccc1Sc1ccccc1,1,24.18
O=C(O)CC1c2ccccc2-c2ccccc21,1,18.53
CC(C)(C)C(CC(=O)O)NC(=O)C(S)CO,1,31.35
CC(C)(NC(=O)c1ccc(-n2ccnc2)cc1)c1nc(-c2ccccc2Br)no1,1,33.06
CC(C)=NN=c1[nH]c2c(ccc3ccccc32)c(=O)n1-c1ccccc1,1,25.6
N=C1COc2ccccc2CN1,1,21.26
C(=Nc1ccccc1)c1ccc(-c2ccccc2)o1,1,19.21
Cn1ncc(N2CCCC(C(=O)NCc3c(F)cccc3Cl)C2)cc1=O,1,26.62
OCCn1cnc2c(=Nc3cccc(Cl)c3)[nH]c(=NCCN3CCOCC3)[nH]c21,1,25.32
COC(=O)N(CCc1ccccn1)Cc1c(-c2ccccc2)nc2ccccc2c1CO,1,33.35
C=CCn1c(=NCC)[nH]c2c(c1=O)CCCC2=Cc1ccc(O)cc1,1,25.95
O=C(Nc1cccc(-c2cnc3c(N4CCOCC4)nccn23)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,27.01
O=C(O)CNC(=O)C1CCN(CC(c2ccccc2)c2ccccc2)CC1,1,25.27
CCCCCCCCCCN1CCN(Cc2ccc(F)cc2)CC1C(=O)O,1,29.58
CN(C)CCCNC(=O)CSc1nnc(-c2ccc(F)cc2)o1,1,25.56
CC(C)(C)NC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(CCC(COC(N)=O)c2ccc(Cl)c(Cl)c2)CC1,1,33.34
COC(=O)c1ccc(N2CCCC(C(=O)NC3CCCC3)C2)c(NCc2ccccc2Cl)c1,1,34.27
CC(C)(C)CCN1C(=O)C(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)C(=O)N(CC=O)c2ccccc21,1,30.84
Cc1cc(C)c(C(=O)C(C)OC(=O)c2cn(-c3ccccc3)nc2-c2ccc(OC(F)(F)F)cc2)c(C)c1,1,37.88
O=c1c(O)c2ccc(F)c(F)c2c2n1CCC1(CCC(CO)(CO)S1)C2,1,52.16
COc1ccc2c(c1)C(=O)C(=Cc1cccc(Cl)c1)C2,1,21.29
CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)CO)CCC12,1,20.87
O=C(CC1(O)CCCCC1)NC1CCC(CCN2CCC(c3c[nH]c4ccccc34)CC2)CC1,1,23.33
COc1ccc(C2=NC(=Cc3ccc(OCC(N)=O)cc3)C(=O)O2)cc1,1,22.23
COc1ccc2c(c1O)CCCCC2c1cc(OC)c(OC)c(OC)c1,1,21.97
COC(=O)CCC=CCC(=O)CCCC(=O)OC,1,29.45
CN(C)CCCOc1c(-c2ccccc2)[nH]c2ccc(C#N)cc12,1,24.61
CC1(C)Cc2nc(N3CCN(Cc4ccccc4)CC3)sc2C(=O)N1,1,21.02
Cc1ccc(CCNC(=O)C2NC3(CCCCC3)C3(C(=O)Nc4ccc(F)cc43)C2c2cccc(Cl)c2F)cc1F,1,37.39
CC1(C)C=Cc2cc(CNC3CCCCC3)ccc2O1,1,21.6
CC(C)N1CCc2c(ccc(NC(=O)c3c(F)cccc3F)c2C2=CCCCC2)C1,1,35.67
CCCCCCCCCCCn1cc(CNC2C(O)C(O)C(O)C(O)C2O)nn1,1,21.34
Cc1c(O)oc2c1C1(C)CCC3(O)C(C=CCC3(C)C)C1CC2,1,35.84
Cc1cc(N2CC3CC2CN3)ccc1N=c1nc2c(c[nH]1)CCN2CC1CCCCCC1,1,37.45
O=c1c2cc(F)c(N3CC4CCCNC4C3)cc2[nH]n1-c1ccccc1,1,26.37
NC1CCc2cc(OC(=O)c3cccc4ccccc34)ccc21,1,29.78
O=[N+]([O-])c1cccc(S(=O)(=O)N(CCc2ccccc2)Cc2cc3ccccc3o2)c1,1,28.54
CC(=O)c1cn(CC(=O)Nc2cc(Cl)ccc2C)c2ccccc12,1,25.34
Cc1c(C(=O)Nc2ccccc2)oc2cccc(OCCCNCc3ccc(N(C)C)cc3)c12,1,30.58
Fc1ccc2cc(CN3CC(N4CCC(c5cccnc5)C(F)(F)C4)C3)ccc2c1,1,40.78
N=c1ccn(C2OC(CF)C(O)C2O)c(=O)[nH]1,1,20.32
Cc1ccc(CNC(=O)c2nc(-c3ccccc3Cl)oc2C)cc1,1,26.44
Nc1cc(=O)[nH]c(=O)n1Cc1ccccc1,1,16.54
Cn1cc(O)c(-c2ccc(O)c([N+](=O)[O-])c2)c1O,1,26.22
Cc1cc(=O)n(CC(=O)NCc2ccccc2)c2c1c(C)nn2-c1ccccc1,1,21.7
CCN(C1CCN(C)CC1)S(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,1,28.2
Oc1cccc(Cl)c1-c1c(Cl)sc(Cl)c1Cl,1,29.07
CCc1ccc(N=c2[nH]cnc3sc(-c4ccccc4)cc23)cc1,1,22.54
COc1cccc(Cl)c1-c1csc(=NC(=O)c2sccc2S(=O)(=O)N=c2cco[nH]2)[nH]1,1,40.54
CCCCCCC1OC(C(=O)OCC)C1=O,1,24.34
CCc1noc(C23CCN(CC2)CC3)n1,1,21.21
C[N+]12CC=CC3CCCC4(OC4C1)C32O,1,33.55
O=C(O)c1c[nH]c2c(C(=O)O)cc(F)cc2c1=NC1CCN(c2cccc(C(F)(F)F)c2)CC1,1,36.04
Cc1ncccc1-c1cccc(NC(=O)Nc2ccc(C(C)C)cc2)c1,1,28.81
Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)NCc2ccco2)cc1,1,23.33
CN1CCC(N(C)C(=O)c2ccccc2Sc2ccc(F)cc2)CC1,1,26.05
CCCCCCCCCCNC1CC(CO)(C2C(=O)N(C)NC23C=CCC3CO)CC1O,1,57.17
CCN(CC)c1ccc(C=Nc2cccc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)c(O)c1,1,26.28
Cc1nn(-c2ccccc2)c2cc(=NC(=O)C(Cc3ccc(F)c(F)c3)N(C)C)[nH]cc12,1,35.34
O=C(Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1)c1ccc2c(c1)OCO2,1,21.04
CCCCCCc1nc2c3cccc(C)c3n(C)c2c(=O)n1C,1,31.24
Cc1cc(OCC(=O)N2CCN(CCc3ccncc3)CC2)ccc1Cl,1,20.94
CC(CCc1ccccn1)NC(=O)C1CCCc2c[nH]nc21,1,35.67
CC(C)(C)c1ccc(-c2csc(=NC(=O)Cc3sc(=S)n(Cc4ccccc4)c3O)[nH]2)cc1,1,27.14
CCOC(=O)C1(C)CCCN(C(=O)c2cccc(Sc3cccnc3)c2)C1,1,35.04
COc1cc(-c2cc3c(=N)[nH]cnc3o2)ccc1OC(C)C,1,28.44
O=CNCCCCCCCOc1ccc(Oc2ccccc2)cc1,1,25.94
COc1ccc(CCNC(=O)CCCN2C(=O)c3cccc4cccc(c34)C2=O)cc1OC,1,20.04
c1cc2nc3c(cn2c1)CC1CNCCN31,1,26.39
Cc1ccc(F)c(NC(=O)Nc2ccc(OCc3ccc(S(=O)(=O)Oc4ccccc4)cc3)cc2)c1,1,37.07
N#Cc1cccc(CN2CCCC(CNC(=O)c3cccc(N4CCNCC4)c3)C2)c1,1,29.62
Clc1ccc(NN=Cc2ccncc2)cc1,1,17.51
CSc1ccc(OCCNCCC(C)C)cc1,1,21.99
O=C(O)CCCC(=O)Nc1ccc(C(=S)N2CCCCCC2)cc1,1,27.21
CN1CC=c2c(c(O)c3ncccc3c2=CN2CC(=O)N=C2c2cccnc2)C1=O,1,44.03
N#CCc1cccc(C(CCN)c2nc3ccccc3n2Cc2ccc(-c3cccs3)cc2)c1,1,48.51
COC(=O)c1ccc(-c2n[nH]c(=NC(=O)C(c3ccccc3F)n3c(C(=O)O)cc4cc(F)ccc43)s2)cc1,1,51.7
